,Reference area,TIME_PERIOD,Airports: Per 1 000 000 inhabitants,Airports: Per 100 square kilometres,Available seat capacity for schedule flight: Per 1 000 000 US dollars,Available seat capacity for schedule flight: Per 1 000 inhabitants,CO2 emissions in transport sector: Kilogrammes of CO2-equivalent per 1 000 US dollars,CO2 emissions in transport sector: Percentage of CO2 emissions,CO2 emissions in transport sector: Percentage of CO2 emissions from transport,CO2 emissions in transport sector: Tonnes of CO2 per person,Density: Per 100 square kilometres,Employment in the transport sector: Percentage of employment,Expenditure for personal transport equipment operation: Percentage of household expenditure in transport,Expenditure for transport services: Percentage of household expenditure in transport,Fatalities: Per 1 000 000 000 vehicle-kilometres,Fatalities: Per 10 000 road motor vehicles,Fatalities: Per 100 000 inhabitants,First registrations: Per 1 000 000 US dollars,First registrations: Per 1 000 inhabitants,Freight transport: Percentage of freight transport,Freight transport: Tonne-kilometres per 1 000 US dollars,Fuel deliveries to the road sector: Tonnes per 1 000 000 US dollars,Fuel deliveries to the road sector: Tonnes per person,Fuel deliveries to the road sector: Tonnes per vehicle,Household expenditure for transport: Percentage of household expenditure,International traffic: Percentage of seat capacity,International traffic: Seat-kilometres per 1 000 US dollars,Investment (Inland): Percentage of GDP,Investment (Inland): US dollars per person,Investment (Rail): Percentage of GDP,Investment (Rail): Percentage of infrastructure investment,Investment (Rail): US dollars per person,Investment (Road): Percentage of GDP,Investment (Road): Percentage of infrastructure investment,Investment (Road): US dollars per person,Investment (Waterways): Percentage of GDP,Investment (Waterways): Percentage of infrastructure investment,Investment (Waterways): US dollars per person,Maintenance: Percentage of infrastructure maintenance,National traffic: Seat-kilometres per 1 000 US dollars,Passenger transport: Passenger-kilometres per 1 000 US dollars,Stock: Per 1 000 000 US dollars,Stock: Per 1 000 inhabitants,Traffic: Vehicle-kilometres per 1 000 US dollars,Transport infrastructure: Percentage of rail network,Transport infrastructure: Percentage of road network,Value added by the transport sector: Percentage of value added,Vehicle distance travelled: Kilometres,Vehicle purchases: Percentage of household expenditure in transport
1133,Spain,2018,,,,,64.90058998,37.09973879,99.7437643,1.971661824,3.092255251,5.07618678,57.41031684,15.5963603,7.218456226,0.537879782,3.859159566,1.296056273,39.373812684,99.99999999799999,366.168631536,20.08718906,0.610242962,0.850541019,12.60482706,,,0.494576192,135.6017964,0.202349278,40.91367148,55.47967351,0.292226914,59.08632852,80.12212291,0.0,0.0,0.0,,,282.238234629,23.616955111,717.476227638,175.9806011,79.76568062999999,,4.539438627,7451.451733,26.99332286
1134,Spain,2019,,,,,67.11587247,40.19415061,99.757363158,1.985389427,3.203955402,5.21319694,58.16520412,15.67912489,6.962766063,0.513318539,3.723360707,1.294852264,38.303707297,100.00000000300001,388.82558485699997,20.61792888,0.609909821,0.840847941,12.30536984,,,0.488393136,138.1595007,0.197348402,40.40769357,55.82706767,0.291044734,59.59230643,82.332433,0.0,0.0,0.0,,,289.874709435,24.520401205999995,725.3509119299999,180.7726472,80.44483319,,4.565506236,7372.336436,26.155671
1135,Spain,2020,,,,,57.78505263,37.93536123,99.764859044,1.557866264,3.229861657,5.166704162,60.67659839,11.3097455,7.000976048,0.39769451,2.892391122,1.015847027,27.411929595,100.0,405.662714356,18.56697696,0.501017034,0.688882366,10.35134163,,,0.562908285,148.7403302,0.23583346,41.89553897,62.315563,0.327074825,58.10446103,86.42476717,0.0,0.0,0.0,,,232.021848528,26.952318537,727.289678521,153.1042105,82.48528044,,3.896353316,5680.558068,28.01365611
1136,Spain,2021,,,,,60.62792648,40.9186304,99.75813369,1.825113617,3.257739633,5.156062107,60.89805701,11.66046203,6.388937511,0.440764956,3.233099924,0.92475236,28.194613801,100.00000000099999,399.259892763,18.72096607,0.570780276,0.778138472,11.37361865,,,0.539642802,132.6435875,0.230959919,42.79866586,56.76968579,0.308682882,57.20133414,75.8739017,0.0,0.0,0.0,,,252.79013756,24.05865632,733.5201853159999,165.9777167,82.69656019,,3.916162686,6898.877248,27.44148095
1137,Spain,2022,,,,,,,,,3.295359722,5.350529261,61.27013938,14.50246368,6.861616213,0.494283397,3.654375602,0.907337361,26.924815727000002,100.000000004,404.19238300300003,19.68331082,0.584093127,0.790032461,11.94266633,,,0.570791093,113.1510007,0.232995662,40.81977879,46.18798818,0.337795432,59.18022121,66.96301251,0.0,0.0,0.0,,,288.40751288,24.914559575,739.328009296,179.4745256,83.86567889999999,,4.463141557,7203.600172,24.22739694
1138,Spain,2023,,,,,,,,,3.224521895,5.448796631,,,,0.51060528,3.733461757,0.9341321220000001,30.524605539,100.0,172.930375671,17.54292781,0.573249693,0.78400246,,,,,,,,,,,,,,,,,21.90936445,22.376113243,731.1835388,,86.29762939,,4.74505285,,
1139,Sweden,1994,,,,,87.96569413,35.11195653,100.000004961,2.294472166,54.206068644,,60.75086987,15.18796113,9.074895311,,6.707859071,0.7014577710000001,18.296625178000003,100.0,427.59417619399994,23.71258923,0.618512438,,11.9707571,,,,,,,,,,,,,,,,487.777293886,15.773469396,411.43069300300004,283.3823819,67.2590947,0.535714286,5.98865817,,24.06116899
1140,Sweden,1995,,,,,76.0943383,35.72600537,99.999999995,2.304372331,54.236019053999996,,58.51608918,14.91360358,8.706240487,,6.480162602,0.66063721,20.006142558999997,100.0,388.22017803200004,22.08695753,0.668861539,,12.30440761,,,1.004839066,443.5379278,0.558640174,55.59498956,246.5848647,0.446198892,44.40501044,196.9530631,0.0,0.0,0.0,35.5063675,,423.641979018,13.656825236,413.571001253,245.7847408,67.75286041,0.600952381,6.007012672,,26.57030725
1141,Sweden,1996,,,,,68.87789855,32.19170253,100.00000000099999,2.272914551,54.245838855,,57.38878666,15.48658289,8.132851723,,6.073974906,0.6925379960000001,22.8531892,100.0,366.557555357,19.38674504,0.63974678,,12.53907971,,,0.897602475,401.927351,0.456442691,50.85131826,204.3853564,0.441159784,49.14868174,197.5419946,0.0,0.0,0.0,35.50773369,,390.281224219,12.595591559999999,415.64425192,226.3220818,68.13206859,0.642854082,5.873946291,,27.12463045
1142,Sweden,1997,,,,,75.82668209,36.12986428,100.000004916,2.298497117,54.239946976999995,,54.38856691,15.47625765,8.168924788,,6.115715671,0.972439098,29.477071269,100.0,418.63556129999995,21.90221825,0.663911241,,13.02278076,,,0.672701047,311.9909367,0.296394856,44.06041243,137.4644935,0.376306191,55.93958757,174.5264432,0.0,0.0,0.0,37.95103093,,427.118715534,13.885491726,420.9041266,246.9792509,68.04679645,0.677619048,5.915195513,,30.13517544
1143,Sweden,1998,,,,,76.17173843,36.04391064,99.999999997,2.3306,54.253694706,,51.43939974,15.9972437,7.930690485,,5.999339734,1.06542902,32.598559210000005,100.0,412.171394554,22.00803718,0.673372219,,13.22695865,,,0.749266688,355.9628238,0.315991648,42.17345484,150.1218207,0.43327504,57.82654516,205.8410031,0.0,0.0,0.0,41.27793516,,426.03231376599996,14.080295375999999,430.80987466100004,247.239907,67.69118851,0.685238095,5.940951965,,32.56335656
1144,Sweden,1999,,,,,76.87406676,37.53879874,100.000000001,2.378558444,54.510728138000005,,48.76319181,15.64626798,8.450254133,,6.547846583,1.2904490910000002,39.927752416,100.0,411.83085967299996,22.2569858,0.68865283,,13.75950696,,,0.625835176,309.6333711,0.265489774,42.42167655,131.3516671,0.360345402,57.57832345,178.2817039,0.0,0.0,0.0,43.09623431,,430.72710486899996,14.271314291,441.56837186300004,250.4348343,67.67475552,0.703317536,5.860839111,,35.59054021
1145,Sweden,2000,,,,,80.71236171,40.80435911,100.00000471499999,2.391085141,54.754504831999995,,49.54844515,16.18620361,8.532249398,,6.661324833,1.429867237,42.359488593,100.0,424.48542964,22.67589293,0.671768122,,13.99674721,,,0.526794209,265.8303294,0.20692224,39.27952073,104.4168794,0.319871968,60.72047927,161.4134501,0.0,0.0,0.0,45.02961536,,462.38030641200004,15.295285471,453.119320299,263.5372911,67.83546254,0.707075472,5.833130575,,34.26535123
1146,Sweden,2001,,,,,87.22055731,41.32059846,99.999995275,2.376565092,54.75057691,,52.44247504,17.71194811,8.301370092,,6.553536662,1.328814497,36.207222150999996,100.0,444.232692891,26.69196887,0.727296436,,13.20967118,,,0.578257009,291.1094872,0.205852785,35.59883962,103.6315995,0.372404224,64.40116038,187.4778878,0.0,0.0,0.0,42.83962727,,508.29893160100005,16.666572624,454.126817103,289.731095,69.69422013,0.710849057,5.886111412,,29.84557685
1147,Sweden,2002,,,,,80.00757063,40.47855253,99.999995316,2.392156243,54.768743552,,51.90111144,17.93236504,7.818606978,1.200076548,6.274539331,1.243499908,37.179558721,100.0,419.342311088,24.92051372,0.745101546,1.4250909,13.21820967,,,0.691519496,349.5099576,0.234804121,33.95480855,118.675437,0.456715375,66.04519145,230.8345206,0.0,0.0,0.0,38.32120582,,469.29420014699997,17.48696432,522.844925419,268.4070938,69.92338891,0.728301887,5.843959041,15348.98162,30.16652352
1148,Sweden,2003,,,,,64.73483164,40.08253242,100.00000461799999,2.416019059,55.245495162,,51.97503255,17.49403535,7.273857789,1.117989529,5.905185054,1.038155967,38.745827999,100.0,340.37173274599996,19.92001802,0.743450519,1.40752557,13.14359216,,,0.692348693,353.8851599,0.2201549,31.79826905,112.5293553,0.472193793,68.20173095,241.3558046,0.0,0.0,0.0,35.07933279,,376.654598048,14.152508807,528.196812124,217.5235908,70.11869167,19.435046734,5.890274785,15369.96683,30.53093211
1149,Sweden,2004,2.223820655,4.909903275,0.02775797,1188.644816,57.23577563,42.13888723,100.000000003,2.450936123,55.248686599,,52.0595039,17.04473281,6.503937253,0.995579626,5.337169572,0.954365433,40.867596942,100.0,300.73976710200003,17.91655282,0.767218126,1.431145713,13.59892679,74.69332322,34.61718419,0.817873262,422.6276347,0.352604804,43.11240139,182.2049223,0.465268459,56.88759861,240.4227124,0.0,0.0,0.0,34.44842692,11.72857029,329.110519195,12.519027696,536.086660489,191.6329822,70.09049774,19.478504678,5.820342446,15307.3375,30.89576329
1150,Sweden,2005,2.214944407,4.909903275,0.027982622,1215.484854,53.52576238,43.04864546,100.00000476400001,2.325005548,55.240585259,,52.08734191,17.07112745,5.89653782,0.894495114,4.872877696,0.939559951,40.811790419999994,100.0,307.12965561,18.07664872,0.785197792,1.4413569,14.04829662,,,0.82287617,422.5763162,0.411936194,50.06053269,211.5439549,0.410939976,49.93946731,211.0323613,0.0,0.0,0.0,37.7680186,,322.89636874,12.541410609,544.762919035,190.2511416,70.22782972,19.47523365,5.865208811,15169.83596,30.84153065
1151,Sweden,2006,1.982268607,4.418912947,0.027140209,1264.551696,49.89911168,44.64065302,100.000000004,2.324963865,55.486816914,,52.38823366,18.5931502,5.913063981,0.885720905,4.900608501,0.8940377669999999,41.656163395,100.0,293.88502579,16.26129144,0.757667112,1.369384231,13.57505538,,,0.787832018,406.5007318,0.370683237,47.05105007,191.2628629,0.417148781,52.94894993,215.237869,0.0,0.0,0.0,36.51521061,,301.51459682,11.874893161,553.290373143,177.8746375,70.31760436,19.880930231,5.758023294,14979.05161,29.01861614
1152,Sweden,2007,2.295560648,5.155398439,0.02437877,1309.145885,43.26896411,46.4966309,99.99999529499999,2.323553917,55.475033147,,51.83598624,19.0473785,6.096100955,0.918464351,5.148614596,0.827875931,44.457139260000005,100.0,259.64124497,14.55456606,0.781583744,1.394271785,13.62268495,,,0.799318611,410.2378127,0.402875904,50.40241752,206.7697752,0.396442708,49.59758248,203.4680375,0.0,0.0,0.0,37.01612517,,265.5078547,10.438829943,560.567711788,157.2758266,71.52752461,19.90976744,5.776137634,15066.42291,29.11663526
1153,Sweden,2008,2.277746944,5.155398439,0.025224603,1416.426048,40.20593033,46.64158185,99.999999997,2.257665893,55.489762856,5.142091999,55.24579329,21.17829718,5.134149773,0.767455703,4.306026365,0.6403496470000001,35.9572725,100.0,252.2318508,13.27007409,0.745148643,1.328065662,12.71469825,80.4589795,31.24416597,0.885022301,441.3882489,0.432945623,48.91917667,215.9234973,0.452076678,51.08082333,225.4647516,0.0,0.0,0.0,34.86192045,7.588250454,251.69872995,9.992031625000001,561.078163897,149.3614715,71.31073241,19.932558138,5.926195928,14948.05833,23.57590953
1154,Sweden,2009,1.398072703,3.191437129,0.026166116,1228.41658,46.48729009,48.90244307,100.0,2.182431496,56.939657284,5.316353009,55.8647077,22.617725,4.666663973,0.687662395,3.850077136,0.613452367,28.799652417,100.0,253.95432136,15.64590569,0.734525889,1.311936916,11.9679823,,,0.985784308,473.2277154,0.485629722,49.26328381,233.1275125,0.500154587,50.73671619,240.1002029,0.0,0.0,0.0,33.33200351,,297.75555894,11.925806410000002,559.878969959,175.7342858,71.49398456,21.916213769,5.579128215,14735.63127,21.5175673
1155,Sweden,2010,1.919360009,4.418912947,0.025077507,1325.823837,41.67959571,44.28758315,99.999995163,2.203560391,55.357195467000004,5.377235449,53.02876794,21.36650138,3.466643274,0.507614116,2.836387568,0.684807164,36.205101109,100.0,241.920647368,14.02887122,0.741693031,1.327370973,12.67352184,81.47672026,37.32467748,0.887406778,440.4015855,0.44230703,49.84264731,219.507809,0.445099747,50.15735269,220.8937765,0.0,0.0,0.0,34.40283735,8.48555808,260.443483696,10.568915179000001,558.768457584,154.758656,71.37096774,22.614915175999997,5.47229298,14642.8137,25.60473068
1156,Sweden,2011,2.010749467,4.664408111,0.024204241,1470.547124,35.4898344,47.2824629,99.999999995,2.156211845,55.411204395,5.129299862,52.26448738,21.44866995,4.100861498,0.598711138,3.375942526,0.6167821170000001,37.473067863,100.0,209.22560108300002,11.30821344,0.687039132,1.218438933,13.08250239,,,0.847580612,421.1582,0.38463963,45.38089059,191.125342,0.462940982,54.61910941,230.0328581,0.0,0.0,0.0,30.94037615,,227.694816112,9.280902915,563.868334851,135.4978692,72.45225772,21.953698263,5.549575585,14599.64299,26.28684267
1157,Sweden,2012,2.206027413,5.155398439,0.024893729,1444.777776,35.0206206,47.75289342,99.99999482999999,2.032520521,55.675357193,5.104544113,52.78469068,22.73038458,3.688156085,0.529362434,2.993894346,0.5910110869999999,34.300994998,100.0,229.190466372,11.85240078,0.687887502,1.216281405,12.75875969,,,0.879774069,426.1476193,0.365225378,41.51354207,176.9089712,0.514548691,58.48645793,249.238648,0.0,0.0,0.0,30.23761229,,235.880605502,9.744784989,565.566076101,139.8672665,73.58117816,22.059150853,5.586961163,14353.03772,24.48492474
1158,Sweden,2013,2.395738752,5.646388766,0.024846765,1518.806705,32.11946099,48.34808149,99.999999996,1.963364467,55.441891299,5.224812546,52.49643102,22.69592302,3.343574493,0.477838757,2.708226415,0.610783017,37.335296862999996,100.0,215.92190902700003,11.12707018,0.680163752,1.200079137,12.46543446,78.08310461,39.15429638,0.77007935,372.9633556,0.314534,40.84436231,152.3345043,0.45554535,59.15563769,220.6288514,0.0,0.0,0.0,34.14265184,10.99009347,222.31192042499998,9.271947015,566.765749573,132.5077593,74.9657753,22.118857033,5.511837405,14291.25502,24.80764596
1159,Sweden,2014,2.165817013,5.155398439,0.025463667,1528.338478,31.55303499,48.84480335,99.999999996,1.893824534,55.465458827,5.133981193,50.60606873,22.3839001,3.408183756,0.486234871,2.784621874,0.680246523,40.828641586,100.0,218.553031197,10.86275236,0.651986312,1.138461502,12.49116449,,,0.762232858,378.6711579,0.337360653,44.25952638,167.598061,0.424872205,55.74047362,211.0730968,0.0,0.0,0.0,35.30129672,,228.26632829200003,9.541607102,572.690697612,136.1271114,75.65481114,22.256477502000003,5.437789747,14266.68588,27.01003117
1160,Sweden,2015,2.245084439,5.401278139,0.030401531,1567.061591,36.45089124,48.98869248,100.000000003,1.878878817,55.485611736,5.06631382,47.62223711,22.76696772,3.207990226,0.457928969,2.64307668,0.8717198820000001,44.933222,100.0,247.450142131,12.96763234,0.668422867,1.158082915,12.49984669,,,0.766603215,395.1493346,0.357892439,46.68548632,184.4773885,0.408710776,53.31451368,210.6719461,0.0,0.0,0.0,38.86958048,,267.471051199,11.197499049,577.180492383,159.8402376,75.4950495,22.305442809,5.239177954,14274.6373,29.61079518
1161,Sweden,2016,1.914727124,4.664740211,0.03201414,1663.619731,34.11465652,47.36861238,100.000005689,1.772773487,55.433563048,4.950711827,47.01093663,22.31388908,3.268679641,0.466969517,2.720928018,0.9359519959999999,48.636890644000005,100.00000000300001,249.981261038,10.75336477,0.558800268,0.959020928,12.73691257,,,0.769385311,399.2123235,0.322004534,41.85218113,167.0790647,0.447380777,58.14781887,232.1332588,0.0,0.0,0.0,35.13300493,,227.08739687899998,11.212857256,582.6778667809999,160.1889175,75.20676346,22.303808655,5.232190822,14286.18182,30.67517429
1162,Sweden,2017,,,,,32.03420216,47.24411011,100.00000000200001,1.723168065,55.551163606,4.883355073,47.23545463,23.04096137,3.003728545,0.427851866,2.505543515,0.911193947,49.014496157,100.00000000200001,236.89013099299999,11.8306559,0.636388818,1.086710894,12.83508169,,,0.812482946,424.9373765,0.317747056,39.10815076,166.1851498,0.494735891,60.89184924,258.7522266,0.0,0.0,0.0,30.35458834,,220.82566992099999,10.886663570999998,585.610047153,155.0699158,75.30807431,22.337412716,5.281910189,14244.02571,29.723584
1163,Sweden,2018,,,,,29.58282851,47.89416343,100.00000609,1.614898812,55.632428291,4.872211132,49.55724555,22.89449794,3.832686666,0.545777786,3.184208214,0.822472887,44.898023765,100.000000004,240.547870902,11.55262346,0.630646884,1.080937666,12.7229048,,,0.833002299,435.3583252,0.302567816,36.32256669,158.133318,0.530434484,63.67743331,277.2250072,0.0,0.0,0.0,29.26505924,,217.249258377,10.687594498000001,583.425763782,152.1922392,75.34384742,22.433481231000002,5.198339083,14240.08361,27.54825651
1164,Sweden,2019,,,,,30.64103998,48.67540436,99.999999998,1.591478143,51.608951002000005,4.825052859,49.38750655,22.35813519,2.641202763,0.369863025,2.150038229,0.8627039750000001,44.808353282,99.999999996,244.86382766199998,12.64122243,0.656577896,1.129486367,12.92403176,,,0.879488136,459.6883341,0.354636657,40.32307457,185.3604697,0.524851479,59.67692543,274.3278644,0.0,0.0,0.0,28.54022865,,226.94288940200002,11.192009747999998,581.306614266,156.7282391,75.0986329,24.038615931000002,5.163618706,14003.58315,28.25435826
1165,Sweden,2020,,,,,27.61468372,46.78239295,99.99999337599999,1.459102007,50.716207851,4.59587408,53.89190012,14.9580828,2.621669901,0.336656329,1.970359229,0.700767889,37.027106538,100.0,239.497694567,11.57125615,0.611400923,1.044641949,11.31444728,,,1.045432227,538.6877467,0.433111748,41.42896468,223.1727563,0.612320479,58.57103532,315.5149904,0.0,0.0,0.0,25.88820294,,197.070254798,11.076767652000001,585.273187428,142.2400256,75.02062517,24.513672376000002,4.73809435,12841.29361,31.15001708
1166,Sweden,2021,,,,,24.07363723,44.53672622,99.999999999,1.471939727,51.791133458,4.119369656,52.43628253,13.95794737,2.620446973,0.343355274,2.016165616,0.59655634,36.639105683,100.000000006,222.74077284999998,9.743280421,0.598409668,1.019098401,11.98492233,,,0.957722492,503.1922608,0.419552659,43.80733072,220.4350978,0.538169833,56.19266928,282.757163,0.0,0.0,0.0,29.71268062,,167.08233824399997,9.560686591,587.195178597,125.2729859,75.01832845,24.115485565,4.739923682,13102.92777,33.6057701
1167,Sweden,2022,,,,,,,,,51.82403433499999,3.916095223,50.12904347,16.87150249,2.772620676,0.371070616,2.164596902,0.62265924,35.05540844,100.00000000099999,241.063148846,10.05644706,0.566173015,0.9705741,12.74739771,,,0.929356544,467.3014707,0.414029789,44.55015586,208.1835335,0.515326755,55.44984414,259.1179371,0.0,0.0,0.0,29.45370349,,199.26335508,10.361338779999999,583.338268075,138.6698293,74.99541873,24.120065753,5.098378353,13383.38918,32.99945405
1168,Sweden,2023,,,,,,,,,51.598147734,4.294147964,,,2.790675002,0.374126337,2.17337001,0.628968995,35.414257612,100.000000002,217.288074427,9.034706998,0.508701452,0.875684353,,,,,,,,,,,,,,,,,213.88994587000002,10.317310075,580.918741414,138.3169816,75.08710801,24.335366007,4.756799551,13406.30267,
1169,Switzerland,1994,,,,,48.50019467,36.10609501,100.0,2.089971039,179.678725,,,,13.56209803,1.630302595,9.708605986,1.035528314,44.622983658,100.0,150.112518259,16.01318761,0.690040243,1.15873937,,,,,,,,,,,,,,,,,45.940322863000006,13.819490403,595.509448014,166.1243786,,1.666971715,,12021.02058,
1170,Switzerland,1995,,,,,40.73014703,34.67139968,100.00000000499999,2.041196974,179.5471794,,,,13.62338813,1.635205115,9.82858633,0.8999530920000001,45.101280601999996,100.0,130.504478274,13.41381979,0.672235536,1.118414135,9.632960541,,,1.336198779,,0.399781088,29.91928251,,0.933541569,69.86547085,,0.002876123,0.215246637,,32.41367343,,33.223815343000005,11.993607176,601.061373645,143.9583723,,2.169778091,8.659020907,12002.92541,
1171,Switzerland,1996,,,,,42.29774157,34.07678238,99.999993047,2.03419374,179.657458,,,,12.07606352,1.44343019,8.710591995,0.962569353,46.292130069,100.000000006,129.404303856,13.98113235,0.672384171,1.114206259,9.508108759,,,1.341442111,,0.436521772,32.54123071,,0.902303587,67.26369924,,0.002616752,0.195070048,,32.78398015,,34.990961585,12.548064813,603.464722855,149.9847657,,2.244596212,8.769570957,11952.82045,
1172,Switzerland,1997,,,,,50.37702989,36.09613576,99.999993268,2.094882624,179.8416272,,,,11.34847753,1.353781351,8.280544276,1.127361876,46.880294363999994,100.000000001,151.619435512,16.79186738,0.698274177,1.141604376,9.594292737,,,1.386077151,,0.473323142,34.14839798,,0.897794661,64.77234401,,0.014959349,1.07925801,,32.07780725,,40.922905687,14.709007535,611.660388839,175.4665334,,1.769687421,4.139967076,11929.18916,
1173,Switzerland,1998,,,,,49.39726253,35.15432705,100.00000000200001,2.108284795,180.1624247,,,,11.31410378,1.354188287,8.396623292,1.1943927619999999,50.976926727,100.000000003,155.104379303,16.50979106,0.704641251,1.136429366,9.569083457,,,1.337409876,1158.135452,0.475730603,35.57104011,411.960826,0.847132326,63.34126445,733.577639,0.014546946,1.087695445,12.59698656,33.39885633,,297.14756585,14.527775822999999,620.048436005,173.8833603,,1.772198115,4.257573219,11969.02833,
1174,Switzerland,1999,,,,,50.26358597,34.88329523,99.999993325,2.095837747,192.93358636,,,,10.77375122,1.292738821,8.16070457,1.3046114260000001,54.39830481,100.00000000200001,161.607351033,17.45654355,0.727884456,1.153043203,9.846006818,,,1.417538544,1196.608949,0.480260181,33.87986757,405.4095271,0.931020901,65.67870093,785.9172127,0.006257462,0.441431499,5.282208822,33.4185712,,307.13515737,15.139539887000002,631.272491839,181.6588349,,1.780769934,3.793963529,11998.9667,
1175,Switzerland,2000,,,,,59.27323104,39.41909168,100.0,2.303597453,192.70316771,,,,10.63103832,1.287834209,8.240247764,1.41261602,54.899954766,100.000000003,185.83349863900003,18.95354887,0.736611337,1.151219364,10.01635427,,,1.386096508,1159.771749,0.483309967,34.86842105,404.3940966,0.897272694,64.73378213,750.7641171,0.005513848,0.397796818,4.613535108,21.98045362,,333.571959364,16.46388992,639.853150959,199.4420489,,1.785413035,3.808567268,12113.90807,
